year,month,municipality,urban_file,demand_m3_mean,demand_m3_lower90,demand_m3_upper90,flag
2024,2,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2024,3,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2024,4,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2024,5,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2024,6,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2024,7,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2024,8,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2024,9,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2024,10,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2024,11,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2024,12,Angat,Urban_3,313587.25,313587.25,313587.25,observed
2000,1,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,2,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,3,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,4,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,5,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,6,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,7,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,8,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,9,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,10,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,11,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2000,12,Baliwag,Urban_3,192282.59990214757,166440.15309542333,425320.37846096326,backcast_mid
2001,1,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,2,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,3,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,4,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,5,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,6,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,7,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,8,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,9,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,10,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,11,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2001,12,Baliwag,Urban_3,260104.2638460633,225146.70343204378,575338.8189811048,backcast_mid
2002,1,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,2,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,3,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,4,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,5,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,6,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,7,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,8,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,9,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,10,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,11,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2002,12,Baliwag,Urban_3,255515.07781554628,221174.2960176894,565187.7478996831,backcast_mid
2003,1,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,2,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,3,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,4,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,5,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,6,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,7,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,8,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,9,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,10,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,11,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2003,12,Baliwag,Urban_3,251348.42284281738,217567.63222226678,555971.2963288225,backcast_mid
2004,1,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,2,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,3,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,4,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,5,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,6,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,7,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,8,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,9,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,10,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,11,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2004,12,Baliwag,Urban_3,247553.96697759334,214283.14462202054,547578.1322803241,backcast_mid
2005,1,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,2,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,3,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,4,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,5,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,6,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,7,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,8,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,9,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,10,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,11,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2005,12,Baliwag,Urban_3,244092.57215020407,211286.95523573412,539921.6841215348,backcast_mid
2006,1,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,2,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,3,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,4,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,5,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,6,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,7,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,8,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,9,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,10,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,11,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2006,12,Baliwag,Urban_3,240927.18281293238,208546.9887168175,532919.9866637833,backcast_mid
2007,1,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,2,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,3,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,4,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,5,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,6,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,7,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,8,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,9,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,10,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,11,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2007,12,Baliwag,Urban_3,238027.01376351676,206036.5973406192,526504.9444377788,backcast_mid
2008,1,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,2,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,3,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,4,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,5,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,6,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,7,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,8,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,9,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,10,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,11,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2008,12,Baliwag,Urban_3,235364.20876733717,203731.66870197517,520614.9407176336,backcast_mid
2009,1,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,2,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,3,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,4,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,5,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,6,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,7,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,8,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,9,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,10,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,11,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2009,12,Baliwag,Urban_3,233390.34486408276,202023.0886722981,516248.84340674925,backcast_mid
2010,1,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,2,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,3,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,4,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,5,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,6,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,7,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,8,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,9,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,10,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,11,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2010,12,Baliwag,Urban_3,540352.0,540352.0,540352.0,observed
2011,1,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,2,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,3,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,4,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,5,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,6,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,7,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,8,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,9,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,10,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,11,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2011,12,Baliwag,Urban_3,532968.5,532968.5,532968.5,observed
2012,1,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,2,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,3,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,4,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,5,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,6,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,7,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,8,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,9,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,10,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,11,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2012,12,Baliwag,Urban_3,522567.0,522567.0,522567.0,observed
2013,1,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,2,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,3,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,4,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,5,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,6,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,7,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,8,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,9,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,10,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,11,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2013,12,Baliwag,Urban_3,519549.0,519549.0,519549.0,observed
2014,1,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,2,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,3,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,4,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,5,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,6,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,7,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,8,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,9,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,10,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,11,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2014,12,Baliwag,Urban_3,599742.5,599742.5,599742.5,observed
2015,1,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,2,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,3,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,4,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,5,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,6,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,7,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,8,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,9,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,10,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,11,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2015,12,Baliwag,Urban_3,607580.0,607580.0,607580.0,observed
2016,1,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,2,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,3,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,4,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,5,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,6,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,7,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,8,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,9,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,10,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,11,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2016,12,Baliwag,Urban_3,629784.5,629784.5,629784.5,observed
2017,1,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,2,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,3,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,4,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,5,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,6,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,7,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,8,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,9,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,10,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,11,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2017,12,Baliwag,Urban_3,682679.5,682679.5,682679.5,observed
2018,1,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,2,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,3,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,4,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,5,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,6,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,7,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,8,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,9,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,10,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,11,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2018,12,Baliwag,Urban_3,677238.5,677238.5,677238.5,observed
2019,1,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,2,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,3,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,4,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,5,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,6,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,7,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,8,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,9,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,10,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,11,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2019,12,Baliwag,Urban_3,727748.5,727748.5,727748.5,observed
2020,1,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,2,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,3,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,4,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,5,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,6,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,7,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,8,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,9,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,10,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,11,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2020,12,Baliwag,Urban_3,771333.0,771333.0,771333.0,observed
2021,1,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,2,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,3,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,4,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,5,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,6,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,7,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,8,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,9,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,10,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,11,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2021,12,Baliwag,Urban_3,778010.0,778010.0,778010.0,observed
2022,1,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,2,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,3,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,4,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,5,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,6,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,7,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,8,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,9,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,10,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,11,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2022,12,Baliwag,Urban_3,734748.5,734748.5,734748.5,observed
2023,1,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,2,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,3,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,4,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,5,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,6,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,7,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,8,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,9,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,10,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,11,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2023,12,Baliwag,Urban_3,805379.0,805379.0,805379.0,observed
2024,1,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,2,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,3,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,4,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,5,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,6,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,7,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,8,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,9,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,10,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,11,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2024,12,Baliwag,Urban_3,829130.0,829130.0,829130.0,observed
2000,1,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,2,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,3,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,4,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,5,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,6,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,7,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,8,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,9,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,10,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,11,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2000,12,Bulacan,Urban_3,87983.90238666888,97061.67545371041,276896.895756167,backcast_low
2001,1,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,2,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,3,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,4,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,5,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,6,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,7,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,8,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,9,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,10,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,11,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2001,12,Bulacan,Urban_3,118329.440309621,130192.61583308905,372398.28888589056,backcast_low
2002,1,Bulacan,Urban_3,115591.73867750952,129028.4153472837,363782.3823066761,backcast_low
2002,2,Bulacan,Urban_3,115591.73867750952,129028.4153472837,363782.3823066761,backcast_low
2002,3,Bulacan,Urban_3,115591.73867750952,129028.4153472837,363782.3823066761,backcast_low
2002,4,Bulacan,Urban_3,115591.73867750952,129028.4153472837,363782.3823066761,backcast_low
2002,5,Bulacan,Urban_3,115591.73867750952,129028.4153472837,363782.3823066761,backcast_low
2002,6,Bulacan,Urban_3,115591.73867750952,129028.4153472837,363782.3823066761,backcast_low
2002,7,Bulacan,Urban_3,115591.73867750952,129028.4153472837,363782.3823066761,backcast_low
2002,8,Bulacan,Urban_3,115591.73867750952,129028.4153472837,363782.3823066761,backcast_low
2002,9,Bulacan,Urban_3,115591.73867750952,129028.4153472837,363782.3823066761,backcast_low
