year,month,municipality,urban_file,demand_m3,observed
2000,1,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,2,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,3,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,4,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,5,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,6,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,7,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,8,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,9,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,10,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,11,Dona Remedios Trinidad,Urban_1,14590.52,True
2000,12,Dona Remedios Trinidad,Urban_1,14590.52,True
2001,1,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,2,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,3,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,4,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,5,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,6,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,7,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,8,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,9,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,10,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,11,Dona Remedios Trinidad,Urban_1,20236.375,True
2001,12,Dona Remedios Trinidad,Urban_1,20236.375,True
2002,1,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,2,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,3,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,4,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,5,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,6,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,7,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,8,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,9,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,10,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,11,Dona Remedios Trinidad,Urban_1,20351.186,True
2002,12,Dona Remedios Trinidad,Urban_1,20351.186,True
2003,1,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,2,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,3,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,4,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,5,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,6,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,7,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,8,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,9,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,10,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,11,Dona Remedios Trinidad,Urban_1,20465.997,True
2003,12,Dona Remedios Trinidad,Urban_1,20465.997,True
2004,1,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,2,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,3,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,4,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,5,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,6,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,7,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,8,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,9,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,10,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,11,Dona Remedios Trinidad,Urban_1,20580.701,True
2004,12,Dona Remedios Trinidad,Urban_1,20580.701,True
2005,1,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,2,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,3,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,4,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,5,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,6,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,7,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,8,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,9,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,10,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,11,Dona Remedios Trinidad,Urban_1,20695.512,True
2005,12,Dona Remedios Trinidad,Urban_1,20695.512,True
2006,1,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,2,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,3,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,4,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,5,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,6,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,7,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,8,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,9,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,10,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,11,Dona Remedios Trinidad,Urban_1,20810.323,True
2006,12,Dona Remedios Trinidad,Urban_1,20810.323,True
2007,1,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,2,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,3,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,4,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,5,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,6,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,7,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,8,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,9,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,10,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,11,Dona Remedios Trinidad,Urban_1,20925.134,True
2007,12,Dona Remedios Trinidad,Urban_1,20925.134,True
2008,1,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,2,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,3,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,4,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,5,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,6,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,7,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,8,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,9,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,10,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,11,Dona Remedios Trinidad,Urban_1,21039.838,True
2008,12,Dona Remedios Trinidad,Urban_1,21039.838,True
2009,1,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,2,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,3,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,4,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,5,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,6,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,7,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,8,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,9,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,10,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,11,Dona Remedios Trinidad,Urban_1,21197.55142,True
2009,12,Dona Remedios Trinidad,Urban_1,21197.55142,True
2010,1,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,2,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,3,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,4,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,5,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,6,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,7,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,8,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,9,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,10,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,11,Dona Remedios Trinidad,Urban_1,23680.6614,True
2010,12,Dona Remedios Trinidad,Urban_1,23680.6614,True
2011,1,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,2,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,3,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,4,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,5,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,6,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,7,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,8,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,9,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,10,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,11,Dona Remedios Trinidad,Urban_1,30289.1657,True
2011,12,Dona Remedios Trinidad,Urban_1,30289.1657,True
2012,1,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,2,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,3,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,4,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,5,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,6,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,7,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,8,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,9,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,10,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,11,Dona Remedios Trinidad,Urban_1,37221.75488,True
2012,12,Dona Remedios Trinidad,Urban_1,37221.75488,True
2013,1,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,2,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,3,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,4,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,5,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,6,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,7,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,8,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,9,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,10,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,11,Dona Remedios Trinidad,Urban_1,44478.42894,True
2013,12,Dona Remedios Trinidad,Urban_1,44478.42894,True
2014,1,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,2,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,3,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,4,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,5,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,6,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,7,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,8,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,9,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,10,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,11,Dona Remedios Trinidad,Urban_1,52059.18788,True
2014,12,Dona Remedios Trinidad,Urban_1,52059.18788,True
2015,1,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,2,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,3,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,4,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,5,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,6,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,7,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,8,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,9,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,10,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,11,Dona Remedios Trinidad,Urban_1,59964.0317,True
2015,12,Dona Remedios Trinidad,Urban_1,59964.0317,True
2016,1,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,2,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,3,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,4,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,5,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,6,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,7,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,8,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,9,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,10,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,11,Dona Remedios Trinidad,Urban_1,65130.71443,True
2016,12,Dona Remedios Trinidad,Urban_1,65130.71443,True
2017,1,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,2,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,3,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,4,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,5,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,6,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,7,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,8,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,9,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,10,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,11,Dona Remedios Trinidad,Urban_1,70497.85103,True
2017,12,Dona Remedios Trinidad,Urban_1,70497.85103,True
2018,1,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,2,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,3,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,4,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,5,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,6,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,7,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,8,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,9,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,10,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,11,Dona Remedios Trinidad,Urban_1,76065.44149,True
2018,12,Dona Remedios Trinidad,Urban_1,76065.44149,True
2019,1,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,2,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,3,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,4,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,5,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,6,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,7,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,8,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,9,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,10,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,11,Dona Remedios Trinidad,Urban_1,81833.48581,True
2019,12,Dona Remedios Trinidad,Urban_1,81833.48581,True
2020,1,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,2,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,3,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,4,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,5,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,6,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,7,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,8,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,9,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,10,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,11,Dona Remedios Trinidad,Urban_1,87801.984,True
2020,12,Dona Remedios Trinidad,Urban_1,87801.984,True
2021,1,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,2,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,3,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,4,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,5,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,6,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,7,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,8,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,9,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,10,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,11,Dona Remedios Trinidad,Urban_1,91962.03184,True
2021,12,Dona Remedios Trinidad,Urban_1,91962.03184,True
2022,1,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,2,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,3,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,4,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,5,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,6,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,7,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,8,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,9,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,10,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,11,Dona Remedios Trinidad,Urban_1,96196.572,True
2022,12,Dona Remedios Trinidad,Urban_1,96196.572,True
2023,1,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,2,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,3,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,4,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,5,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,6,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,7,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,8,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,9,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,10,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,11,Dona Remedios Trinidad,Urban_1,100506.1882,True
2023,12,Dona Remedios Trinidad,Urban_1,100506.1882,True
2024,1,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,2,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,3,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,4,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,5,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,6,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,7,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,8,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,9,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,10,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,11,Dona Remedios Trinidad,Urban_1,104890.2896,True
2024,12,Dona Remedios Trinidad,Urban_1,104890.2896,True
2000,1,Norzagaray,Urban_2,,False
2000,2,Norzagaray,Urban_2,,False
2000,3,Norzagaray,Urban_2,,False
2000,4,Norzagaray,Urban_2,,False
2000,5,Norzagaray,Urban_2,,False
2000,6,Norzagaray,Urban_2,,False
2000,7,Norzagaray,Urban_2,,False
2000,8,Norzagaray,Urban_2,,False
2000,9,Norzagaray,Urban_2,,False
2000,10,Norzagaray,Urban_2,,False
2000,11,Norzagaray,Urban_2,,False
2000,12,Norzagaray,Urban_2,,False
2001,1,Norzagaray,Urban_2,,False
2001,2,Norzagaray,Urban_2,,False
2001,3,Norzagaray,Urban_2,,False
2001,4,Norzagaray,Urban_2,,False
2001,5,Norzagaray,Urban_2,,False
2001,6,Norzagaray,Urban_2,,False
2001,7,Norzagaray,Urban_2,,False
2001,8,Norzagaray,Urban_2,,False
2001,9,Norzagaray,Urban_2,,False
2001,10,Norzagaray,Urban_2,,False
2001,11,Norzagaray,Urban_2,,False
2001,12,Norzagaray,Urban_2,,False
2002,1,Norzagaray,Urban_2,,False
2002,2,Norzagaray,Urban_2,,False
2002,3,Norzagaray,Urban_2,,False
2002,4,Norzagaray,Urban_2,,False
2002,5,Norzagaray,Urban_2,,False
2002,6,Norzagaray,Urban_2,,False
2002,7,Norzagaray,Urban_2,,False
2002,8,Norzagaray,Urban_2,,False
2002,9,Norzagaray,Urban_2,,False
2002,10,Norzagaray,Urban_2,,False
2002,11,Norzagaray,Urban_2,,False
2002,12,Norzagaray,Urban_2,,False
2003,1,Norzagaray,Urban_2,,False
2003,2,Norzagaray,Urban_2,,False
2003,3,Norzagaray,Urban_2,,False
2003,4,Norzagaray,Urban_2,,False
2003,5,Norzagaray,Urban_2,,False
2003,6,Norzagaray,Urban_2,,False
2003,7,Norzagaray,Urban_2,,False
2003,8,Norzagaray,Urban_2,,False
2003,9,Norzagaray,Urban_2,,False
2003,10,Norzagaray,Urban_2,,False
2003,11,Norzagaray,Urban_2,,False
2003,12,Norzagaray,Urban_2,,False
2004,1,Norzagaray,Urban_2,,False
2004,2,Norzagaray,Urban_2,,False
2004,3,Norzagaray,Urban_2,,False
2004,4,Norzagaray,Urban_2,,False
2004,5,Norzagaray,Urban_2,,False
2004,6,Norzagaray,Urban_2,,False
2004,7,Norzagaray,Urban_2,,False
2004,8,Norzagaray,Urban_2,,False
2004,9,Norzagaray,Urban_2,,False
2004,10,Norzagaray,Urban_2,,False
2004,11,Norzagaray,Urban_2,,False
2004,12,Norzagaray,Urban_2,,False
2005,1,Norzagaray,Urban_2,,False
2005,2,Norzagaray,Urban_2,,False
2005,3,Norzagaray,Urban_2,,False
2005,4,Norzagaray,Urban_2,,False
2005,5,Norzagaray,Urban_2,,False
2005,6,Norzagaray,Urban_2,,False
2005,7,Norzagaray,Urban_2,,False
2005,8,Norzagaray,Urban_2,,False
2005,9,Norzagaray,Urban_2,,False
2005,10,Norzagaray,Urban_2,,False
2005,11,Norzagaray,Urban_2,,False
2005,12,Norzagaray,Urban_2,,False
2006,1,Norzagaray,Urban_2,,False
2006,2,Norzagaray,Urban_2,,False
2006,3,Norzagaray,Urban_2,,False
2006,4,Norzagaray,Urban_2,,False
2006,5,Norzagaray,Urban_2,,False
2006,6,Norzagaray,Urban_2,,False
2006,7,Norzagaray,Urban_2,,False
2006,8,Norzagaray,Urban_2,,False
2006,9,Norzagaray,Urban_2,,False
2006,10,Norzagaray,Urban_2,,False
2006,11,Norzagaray,Urban_2,,False
2006,12,Norzagaray,Urban_2,,False
2007,1,Norzagaray,Urban_2,,False
2007,2,Norzagaray,Urban_2,,False
2007,3,Norzagaray,Urban_2,,False
2007,4,Norzagaray,Urban_2,,False
2007,5,Norzagaray,Urban_2,,False
2007,6,Norzagaray,Urban_2,,False
2007,7,Norzagaray,Urban_2,,False
2007,8,Norzagaray,Urban_2,,False
2007,9,Norzagaray,Urban_2,,False
2007,10,Norzagaray,Urban_2,,False
2007,11,Norzagaray,Urban_2,,False
2007,12,Norzagaray,Urban_2,,False
2008,1,Norzagaray,Urban_2,,False
2008,2,Norzagaray,Urban_2,,False
2008,3,Norzagaray,Urban_2,,False
2008,4,Norzagaray,Urban_2,,False
2008,5,Norzagaray,Urban_2,,False
2008,6,Norzagaray,Urban_2,,False
2008,7,Norzagaray,Urban_2,,False
2008,8,Norzagaray,Urban_2,,False
2008,9,Norzagaray,Urban_2,,False
2008,10,Norzagaray,Urban_2,,False
2008,11,Norzagaray,Urban_2,,False
2008,12,Norzagaray,Urban_2,,False
2009,1,Norzagaray,Urban_2,,False
2009,2,Norzagaray,Urban_2,,False
2009,3,Norzagaray,Urban_2,,False
2009,4,Norzagaray,Urban_2,,False
2009,5,Norzagaray,Urban_2,,False
2009,6,Norzagaray,Urban_2,,False
2009,7,Norzagaray,Urban_2,,False
2009,8,Norzagaray,Urban_2,,False
2009,9,Norzagaray,Urban_2,,False
2009,10,Norzagaray,Urban_2,,False
2009,11,Norzagaray,Urban_2,,False
2009,12,Norzagaray,Urban_2,,False
2010,1,Norzagaray,Urban_2,,False
2010,2,Norzagaray,Urban_2,,False
2010,3,Norzagaray,Urban_2,,False
2010,4,Norzagaray,Urban_2,,False
2010,5,Norzagaray,Urban_2,,False
2010,6,Norzagaray,Urban_2,,False
2010,7,Norzagaray,Urban_2,197235.0,True
2010,8,Norzagaray,Urban_2,197235.0,True
2010,9,Norzagaray,Urban_2,197235.0,True
2010,10,Norzagaray,Urban_2,197235.0,True
2010,11,Norzagaray,Urban_2,197235.0,True
2010,12,Norzagaray,Urban_2,197235.0,True
2011,1,Norzagaray,Urban_2,197235.0,True
2011,2,Norzagaray,Urban_2,197235.0,True
2011,3,Norzagaray,Urban_2,197235.0,True
2011,4,Norzagaray,Urban_2,197235.0,True
2011,5,Norzagaray,Urban_2,197235.0,True
2011,6,Norzagaray,Urban_2,197235.0,True
2011,7,Norzagaray,Urban_2,196075.0,True
2011,8,Norzagaray,Urban_2,196075.0,True
2011,9,Norzagaray,Urban_2,196075.0,True
2011,10,Norzagaray,Urban_2,196075.0,True
2011,11,Norzagaray,Urban_2,196075.0,True
2011,12,Norzagaray,Urban_2,196075.0,True
2012,1,Norzagaray,Urban_2,196075.0,True
2012,2,Norzagaray,Urban_2,196075.0,True
2012,3,Norzagaray,Urban_2,196075.0,True
2012,4,Norzagaray,Urban_2,196075.0,True
2012,5,Norzagaray,Urban_2,196075.0,True
2012,6,Norzagaray,Urban_2,196075.0,True
2012,7,Norzagaray,Urban_2,215371.0,True
2012,8,Norzagaray,Urban_2,215371.0,True
2012,9,Norzagaray,Urban_2,215371.0,True
2012,10,Norzagaray,Urban_2,215371.0,True
2012,11,Norzagaray,Urban_2,215371.0,True
2012,12,Norzagaray,Urban_2,215371.0,True
2013,1,Norzagaray,Urban_2,215371.0,True
2013,2,Norzagaray,Urban_2,215371.0,True
2013,3,Norzagaray,Urban_2,215371.0,True
2013,4,Norzagaray,Urban_2,215371.0,True
2013,5,Norzagaray,Urban_2,215371.0,True
2013,6,Norzagaray,Urban_2,215371.0,True
2013,7,Norzagaray,Urban_2,215371.0,True
2013,8,Norzagaray,Urban_2,215371.0,True
2013,9,Norzagaray,Urban_2,215371.0,True
2013,10,Norzagaray,Urban_2,215371.0,True
2013,11,Norzagaray,Urban_2,215371.0,True
2013,12,Norzagaray,Urban_2,215371.0,True
2014,1,Norzagaray,Urban_2,243797.0,True
2014,2,Norzagaray,Urban_2,243797.0,True
2014,3,Norzagaray,Urban_2,243797.0,True
2014,4,Norzagaray,Urban_2,243797.0,True
2014,5,Norzagaray,Urban_2,243797.0,True
2014,6,Norzagaray,Urban_2,243797.0,True
2014,7,Norzagaray,Urban_2,241454.0,True
2014,8,Norzagaray,Urban_2,241454.0,True
2014,9,Norzagaray,Urban_2,241454.0,True
2014,10,Norzagaray,Urban_2,241454.0,True
2014,11,Norzagaray,Urban_2,241454.0,True
2014,12,Norzagaray,Urban_2,241454.0,True
2015,1,Norzagaray,Urban_2,294619.0,True
2015,2,Norzagaray,Urban_2,294619.0,True
2015,3,Norzagaray,Urban_2,294619.0,True
2015,4,Norzagaray,Urban_2,294619.0,True
2015,5,Norzagaray,Urban_2,294619.0,True
2015,6,Norzagaray,Urban_2,294619.0,True
2015,7,Norzagaray,Urban_2,253994.0,True
2015,8,Norzagaray,Urban_2,253994.0,True
2015,9,Norzagaray,Urban_2,253994.0,True
2015,10,Norzagaray,Urban_2,253994.0,True
2015,11,Norzagaray,Urban_2,253994.0,True
2015,12,Norzagaray,Urban_2,253994.0,True
2016,1,Norzagaray,Urban_2,310829.0,True
2016,2,Norzagaray,Urban_2,310829.0,True
2016,3,Norzagaray,Urban_2,310829.0,True
2016,4,Norzagaray,Urban_2,310829.0,True
2016,5,Norzagaray,Urban_2,310829.0,True
2016,6,Norzagaray,Urban_2,310829.0,True
2016,7,Norzagaray,Urban_2,270294.0,True
2016,8,Norzagaray,Urban_2,270294.0,True
